Time(s)	s(a)_(kPa)	s(r)_(kPa)	s'(a)(kPa)	s'(r)(kPa)	Pore_(kPa)	p____(kPa)	q____(kPa)	p'___(kPa)	e(a)_(%)_	e(r)_(%)_	e(v)_(%)_	eLDT1(%)_	eLDT2(%)_	AvLDT(%)_	ClipGauge(%)	(s'a-s'r)/2	Nc	DA	
0.000	229.768582	229.731771	29.889961	29.853149	199.878621	229.744041	0.036812	29.865420	-0.001452	0.000565	-0.000323	-0.000268	0.000149	-0.000060	0.000849	0.018406	-1.000000	0.000000	
0.994	229.877632	229.805946	29.900249	29.828563	199.977383	229.829841	0.071686	29.852458	-0.001604	0.000931	0.000258	-0.000665	0.000166	-0.000249	-0.000576	0.035843	-1.000000	0.000000	
2.001	229.943863	229.804368	29.941237	29.801741	200.002627	229.850866	0.139496	29.848239	-0.000306	0.000443	0.000581	-0.000688	0.000207	-0.000241	-0.000061	0.069748	-1.000000	0.000000	
3.019	229.864070	229.805946	29.917979	29.859855	199.946091	229.825320	0.058124	29.879229	-0.000917	0.000878	0.000839	-0.000000	0.000045	0.000023	0.000576	0.029062	-1.000000	0.000000	
4.019	229.724650	229.788586	29.786979	29.850914	199.937671	229.767274	-0.063935	29.829603	-0.000611	0.000080	-0.000452	0.000163	0.000008	0.000085	0.000455	-0.031968	-1.000000	0.000000	
5.011	229.797913	229.790164	29.863134	29.855385	199.934779	229.792747	0.007750	29.857968	0.000153	-0.000560	-0.000968	-0.000012	0.000025	0.000007	0.000243	0.003875	-1.000000	0.000000	
6.011	229.990788	229.828040	30.000251	29.837503	199.990537	229.882290	0.162747	29.891752	-0.001604	0.001125	0.000645	-0.000560	0.000192	-0.000184	0.000333	0.081374	-1.000000	0.000000	
7.011	230.011886	229.837510	30.016350	29.841974	199.995536	229.895635	0.174376	29.900099	-0.002827	0.002187	0.001548	-0.000758	0.000257	-0.000251	0.000061	0.087188	-1.000000	0.000000	
8.020	229.906886	229.881699	29.889512	29.864325	200.017374	229.890095	0.025187	29.872721	-0.000840	0.001162	0.001484	0.000152	0.000070	0.000111	-0.000424	0.012594	-1.000000	0.000000	
9.020	229.858026	229.858026	29.917969	29.917969	199.940057	229.858026	0.000000	29.917969	-0.000458	0.000100	-0.000258	0.000362	-0.000055	0.000153	-0.000243	0.000000	-1.000000	0.000000	
10.020	229.799620	229.842244	29.884285	29.926910	199.915335	229.828036	-0.042624	29.912702	-0.000382	0.000901	0.001419	0.000082	0.000070	0.000076	-0.000697	-0.021312	-1.000000	0.000000	
11.021	230.057006	229.869074	30.043317	29.855385	200.013689	229.931718	0.187933	29.918029	-0.001681	0.000679	-0.000323	-0.000502	0.000194	-0.000154	-0.000152	0.093966	-1.000000	0.000000	
12.017	229.982744	229.854870	30.007845	29.879971	199.974898	229.897494	0.127874	29.922596	-0.002063	0.001418	0.000774	-0.000770	0.000199	-0.000285	0.000728	0.063937	-1.000000	0.000000	
13.020	229.925396	229.876964	29.930637	29.882206	199.994758	229.893108	0.048431	29.898350	-0.000764	-0.004747	-0.010257	-0.000070	-0.000040	-0.000055	0.000788	0.024216	-1.000000	0.000000	
14.008	229.862190	229.873808	30.089634	30.101252	199.772556	229.869935	-0.011618	30.097379	-0.001375	-0.028814	-0.059002	0.000665	-0.000018	0.000324	0.000515	-0.005809	-1.000000	0.000000	
15.008	229.598790	229.864339	30.246972	30.512521	199.351818	229.775823	-0.265549	30.424005	-0.001375	0.022816	0.044257	0.000070	0.000048	0.000059	0.000515	-0.132774	-1.000000	0.000000	
16.008	229.934998	229.936936	30.497172	30.499110	199.437826	229.936290	-0.001937	30.498464	-0.002292	0.000598	-0.001097	-0.000712	0.000217	-0.000247	0.000697	-0.000969	-1.000000	0.000000	
17.009	229.968218	229.952718	30.592841	30.577340	199.375377	229.957885	0.015500	30.582507	-0.001604	0.003253	0.004902	-0.000886	0.000176	-0.000355	0.000576	0.007750	-1.000000	0.000000	
18.021	229.930249	229.974813	30.512661	30.557224	199.417589	229.959958	-0.044563	30.542370	-0.000840	0.002807	0.004773	0.000292	-0.000000	0.000146	0.000303	-0.022282	-1.000000	0.000000	
19.021	229.850311	229.968500	30.468093	30.586281	199.382219	229.929104	-0.118189	30.546885	0.000306	0.002363	0.005031	0.000443	0.000005	0.000224	0.000121	-0.059094	-1.000000	0.000000	
20.010	229.929312	229.987438	30.505803	30.563930	199.423509	229.968063	-0.058126	30.544554	0.000153	0.002794	0.005741	-0.000222	0.000161	-0.000030	0.001091	-0.029063	-1.000000	0.000000	
21.010	230.054895	229.989016	30.620867	30.554989	199.434027	230.010976	0.065878	30.576948	-0.002216	0.004365	0.006515	-0.000630	0.000267	-0.000181	0.000576	0.032939	-1.000000	0.000000	
22.019	230.056816	230.031628	30.622645	30.597457	199.434171	230.040024	0.025189	30.605853	-0.002139	0.003972	0.005805	-0.000245	0.000161	-0.000042	-0.000212	0.012594	-1.000000	0.000000	
23.007	229.845419	229.998485	30.466742	30.619808	199.378677	229.947463	-0.153066	30.568786	-0.000763	0.003188	0.005612	0.000012	-0.000013	-0.000000	0.000455	-0.076533	-1.000000	0.000000	
24.008	229.885874	230.050566	30.479704	30.644395	199.406171	229.995669	-0.164691	30.589498	-0.000076	0.003102	0.006128	0.000432	-0.000015	0.000208	0.000819	-0.082346	-1.000000	0.000000	
25.008	230.146445	230.037940	30.764076	30.655571	199.382369	230.074109	0.108505	30.691739	-0.001222	0.004062	0.006902	-0.000455	0.000141	-0.000157	0.000424	0.054252	-1.000000	0.000000	
26.008	230.153680	230.074239	30.708190	30.628749	199.445490	230.100719	0.079441	30.655229	-0.001299	0.004229	0.007160	-0.000700	0.000219	-0.000240	0.000152	0.039721	-1.000000	0.000000	
27.008	230.107755	230.063191	30.686724	30.642160	199.421031	230.078046	0.044564	30.657015	-0.000306	0.003636	0.006966	-0.000362	0.000144	-0.000109	0.000364	0.022282	-1.000000	0.000000	
28.022	230.110052	230.061613	30.701775	30.653336	199.408277	230.077760	0.048439	30.669482	-0.000458	0.003325	0.006192	0.000280	0.000063	0.000172	-0.000515	0.024219	-1.000000	0.000000	
29.009	230.152895	230.052144	30.789849	30.689098	199.363046	230.085728	0.100751	30.722682	0.000153	0.002439	0.005031	0.000268	-0.000040	0.000114	-0.000061	0.050376	-1.000000	0.000000	
30.009	230.182946	230.107381	30.793721	30.718155	199.389225	230.132569	0.075566	30.743344	-0.001222	0.003965	0.006708	-0.000093	0.000091	-0.000001	-0.000061	0.037783	-1.000000	0.000000	
31.010	230.326751	230.131054	30.884795	30.689098	199.441955	230.196286	0.195697	30.754331	-0.001757	0.004265	0.006773	-0.000886	0.000267	-0.000310	-0.000637	0.097848	-1.000000	0.000000	
32.019	230.235262	230.107381	30.821450	30.693569	199.413812	230.150008	0.127881	30.736196	-0.001604	0.004285	0.006966	-0.000408	0.000186	-0.000111	0.000182	0.063941	-1.000000	0.000000	
33.007	230.139242	230.112115	30.794455	30.767329	199.344787	230.121157	0.027126	30.776371	-0.000917	0.003909	0.006902	0.000093	-0.000048	0.000023	-0.000152	0.013563	-1.000000	0.000000	
34.008	230.152508	230.138945	30.778657	30.765094	199.373851	230.143466	0.013563	30.769615	-0.000458	0.003680	0.006902	0.000222	0.000038	0.000130	0.000182	0.006781	-1.000000	0.000000	
35.012	230.259214	230.146836	30.848415	30.736037	199.410799	230.184295	0.112378	30.773496	-0.000000	0.003322	0.006644	-0.000350	0.000204	-0.000073	0.000485	0.056189	-1.000000	0.000000	
36.012	230.393257	230.187869	30.995068	30.789680	199.398188	230.256331	0.205388	30.858143	-0.001986	0.005025	0.008063	-0.000653	0.000227	-0.000213	0.000152	0.102694	-1.000000	0.000000	
37.012	230.272264	230.183134	30.892221	30.803091	199.380043	230.212844	0.089129	30.832801	-0.001604	0.004414	0.007224	-0.000047	0.000149	0.000051	-0.000030	0.044565	-1.000000	0.000000	
38.013	230.225479	230.167352	30.872394	30.814267	199.353085	230.186728	0.058126	30.833643	0.000306	0.003072	0.006450	0.000210	-0.000068	0.000071	0.000576	0.029063	-1.000000	0.000000	
39.013	230.122507	230.151570	30.816496	30.845559	199.306011	230.141882	-0.029064	30.835872	-0.000229	0.003630	0.007031	0.000292	0.000025	0.000158	0.000455	-0.014532	-1.000000	0.000000	
40.013	230.278498	230.206807	30.894899	30.823208	199.383599	230.230704	0.071691	30.847105	-0.000993	0.004464	0.007934	-0.000257	0.000184	-0.000036	-0.000243	0.035846	-1.000000	0.000000	
41.013	230.398053	230.217854	30.972114	30.791916	199.425939	230.277921	0.180199	30.851982	-0.001681	0.005001	0.008321	-0.000572	0.000272	-0.000150	-0.000121	0.090099	-1.000000	0.000000	
42.019	230.247715	230.197338	30.880291	30.829913	199.367425	230.214130	0.050377	30.846706	-0.001681	0.004324	0.006966	-0.000140	0.000141	0.000001	0.000424	0.025189	-1.000000	0.000000	
43.019	230.114819	230.176821	30.817085	30.879087	199.297735	230.156154	-0.062002	30.858419	-0.000153	0.003560	0.006966	0.000257	-0.000048	0.000104	0.001213	-0.031001	-1.000000	0.000000	
44.015	230.142586	230.191025	30.823942	30.872381	199.318644	230.174879	-0.048440	30.856235	-0.000076	0.004005	0.007934	0.000058	0.000033	0.000046	0.000940	-0.024220	-1.000000	0.000000	
45.015	230.374363	230.236793	31.009951	30.872381	199.364412	230.282650	0.137570	30.918238	-0.001375	0.004719	0.008063	-0.000303	0.000154	-0.000075	0.000606	0.068785	-1.000000	0.000000	
46.015	230.428679	230.262044	31.018900	30.852265	199.409779	230.317589	0.166635	30.907810	-0.001757	0.005007	0.008256	-0.000758	0.000232	-0.000263	-0.000121	0.083318	-1.000000	0.000000	
47.021	230.260262	230.227324	30.934377	30.901438	199.325885	230.238303	0.032939	30.912418	-0.001070	0.003953	0.006837	-0.000525	0.000068	-0.000228	0.000667	0.016469	-1.000000	0.000000	
48.022	230.114304	230.213120	30.807093	30.905909	199.307211	230.180181	-0.098816	30.872970	-0.000458	0.003454	0.006450	-0.000012	-0.000043	-0.000027	0.001031	-0.049408	-1.000000	0.000000	
49.022	230.251356	230.249418	30.934668	30.932731	199.316688	230.250064	0.001938	30.933376	-0.000382	0.003835	0.007289	0.000035	-0.000008	0.000014	0.001395	0.000969	-1.000000	0.000000	
50.022	230.446822	230.301499	31.035586	30.890263	199.411236	230.349940	0.145323	30.938704	-0.002292	0.005629	0.008966	-0.000525	0.000171	-0.000177	0.000758	0.072662	-1.000000	0.000000	
51.007	230.442524	230.277826	31.046020	30.881322	199.396504	230.332725	0.164698	30.936221	-0.001986	0.005186	0.008385	-0.000816	0.000146	-0.000335	0.001243	0.082349	-1.000000	0.000000	
52.019	230.372971	230.310968	30.970147	30.908144	199.402824	230.331636	0.062003	30.928811	-0.000993	0.004335	0.007676	-0.000047	0.000126	0.000040	0.000030	0.031002	-1.000000	0.000000	
53.007	230.206495	230.276248	30.887564	30.957317	199.318930	230.252997	-0.069753	30.934066	-0.000535	0.003944	0.007353	0.000362	-0.000030	0.000166	0.001637	-0.034876	-1.000000	0.000000	
54.007	230.259090	230.292030	30.908732	30.941671	199.350358	230.281050	-0.032939	30.930691	-0.001375	0.004913	0.008450	0.000175	0.000043	0.000109	0.001819	-0.016470	-1.000000	0.000000	
55.008	230.360065	230.282560	30.992354	30.914849	199.367711	230.308395	0.077505	30.940684	-0.001375	0.004945	0.008514	-0.000443	0.000212	-0.000116	0.001152	0.038752	-1.000000	0.000000	
56.008	230.599313	230.312546	31.199381	30.912614	199.399932	230.408135	0.286767	31.008203	-0.001222	0.004901	0.008579	-0.000630	0.000199	-0.000215	0.000758	0.143384	-1.000000	0.000000	
57.008	230.209494	230.314124	30.843746	30.948377	199.365748	230.279247	-0.104631	30.913500	-0.000993	0.004689	0.008385	0.000035	0.000045	0.000040	0.001061	-0.052315	-1.000000	0.000000	
58.009	230.235558	230.276248	30.905452	30.946141	199.330106	230.262685	-0.040689	30.932578	0.000229	0.004014	0.008256	0.000385	-0.000015	0.000185	0.001667	-0.020345	-1.000000	0.000000	
59.009	230.027656	230.287295	30.686502	30.946141	199.341154	230.200749	-0.259639	30.859595	-0.000458	0.004615	0.008772	0.000093	0.000028	0.000061	0.001213	-0.129820	-1.000000	0.000000	
60.009	230.422054	230.325172	31.031848	30.934966	199.390206	230.357466	0.096882	30.967260	-0.001452	0.005467	0.009482	-0.000700	0.000181	-0.000259	0.000970	0.048441	-1.000000	0.000000	
61.010	230.490214	230.366205	31.056740	30.932731	199.433474	230.407541	0.124009	30.974067	-0.001604	0.005704	0.009805	-0.000467	0.000192	-0.000138	0.000515	0.062005	-1.000000	0.000000	
62.019	230.318202	230.347266	30.914842	30.943906	199.403360	230.337578	-0.029064	30.934218	0.000076	0.004542	0.009159	0.000152	0.000091	0.000121	0.000182	-0.014532	-1.000000	0.000000	
63.019	230.210277	230.336219	30.873843	30.999785	199.336434	230.294238	-0.125942	30.957805	0.000229	0.003723	0.007676	0.000327	-0.000020	0.000153	0.000030	-0.062971	-1.000000	0.000000	
64.020	230.367361	230.344110	31.027507	31.004256	199.339854	230.351860	0.023251	31.012006	-0.001222	0.004578	0.007934	0.000012	0.000018	0.000015	-0.000030	0.011626	-1.000000	0.000000	
65.011	230.439616	230.375674	31.012319	30.948377	199.427297	230.396988	0.063942	30.969691	-0.001986	0.005573	0.009159	-0.000630	0.000232	-0.000199	0.000728	0.031971	-1.000000	0.000000	
66.011	230.426193	230.383565	31.017827	30.975199	199.408366	230.397774	0.042628	30.989408	-0.001986	0.005541	0.009095	-0.000420	0.000222	-0.000099	0.000515	0.021314	-1.000000	0.000000	
67.012	230.227276	230.355157	30.885315	31.013196	199.341961	230.312530	-0.127882	30.970569	-0.000458	0.004454	0.008450	0.000117	0.000043	0.000080	0.001304	-0.063941	-1.000000	0.000000	
68.012	230.275419	230.381987	30.922275	31.028842	199.353144	230.346464	-0.106568	30.993320	-0.000229	0.004275	0.008321	0.000677	0.000003	0.000340	0.001122	-0.053284	-1.000000	0.000000	
69.012	230.298608	230.356736	30.977420	31.035548	199.321188	230.337360	-0.058128	31.016172	-0.000153	0.004172	0.008192	-0.000175	0.000070	-0.000052	0.001395	-0.029064	-1.000000	0.000000	
70.013	230.540996	230.432489	31.106057	30.997550	199.434939	230.468658	0.108507	31.033719	-0.000688	0.005085	0.009482	-0.000700	0.000265	-0.000218	0.000849	0.054253	-1.000000	0.000000	
71.013	230.442335	230.397769	31.055527	31.010961	199.386808	230.412624	0.044566	31.025816	-0.002368	0.005667	0.008966	-0.000747	0.000250	-0.000248	0.000637	0.022283	-1.000000	0.000000	
72.019	230.301091	230.430911	30.907963	31.037783	199.393128	230.387638	-0.129820	30.994510	-0.000458	0.004680	0.008901	0.000163	0.000045	0.000104	-0.000121	-0.064910	-1.000000	0.000000	
73.020	230.321149	230.402528	30.996637	31.078016	199.324512	230.375402	-0.081378	31.050890	0.000611	0.004016	0.008643	0.000280	-0.000058	0.000111	-0.000091	-0.040689	-1.000000	0.000000	
74.015	230.495430	230.419863	31.162523	31.086956	199.332907	230.445052	0.075567	31.112145	-0.000535	0.004783	0.009030	-0.000128	0.000131	0.000001	0.001000	0.037783	-1.000000	0.000000	
75.015	230.530170	230.411972	31.133629	31.015431	199.396541	230.451371	0.118197	31.054830	-0.002063	0.005998	0.009934	-0.000583	0.000247	-0.000168	0.000940	0.059099	-1.000000	0.000000	
76.016	230.779252	230.449849	31.385067	31.055664	199.394185	230.559650	0.329403	31.165465	-0.002750	0.006181	0.009611	-0.000630	0.000192	-0.000219	0.000728	0.164702	-1.000000	0.000000	
77.021	230.466890	230.426201	31.143292	31.102602	199.323598	230.439764	0.040689	31.116166	0.000688	0.004107	0.008901	0.000397	0.000101	0.000249	-0.000576	0.020345	-1.000000	0.000000	
78.021	230.418129	230.453005	31.094548	31.129424	199.323581	230.441380	-0.034877	31.117799	0.000153	0.004374	0.008901	0.000513	0.000038	0.000276	-0.000394	-0.017438	-1.000000	0.000000	
79.021	230.481814	230.437248	31.153873	31.109308	199.327940	230.452103	0.044565	31.124163	-0.001146	0.005250	0.009353	-0.000175	0.000133	-0.000021	-0.001122	0.022283	-1.000000	0.000000	
80.022	230.687214	230.479884	31.321108	31.113778	199.366106	230.548994	0.207330	31.182888	-0.002139	0.006165	0.010192	-0.000327	0.000242	-0.000042	-0.000182	0.103665	-1.000000	0.000000	
81.022	230.702720	230.522520	31.260451	31.080251	199.442269	230.582587	0.180200	31.140318	-0.000840	0.005322	0.009805	-0.000327	0.000189	-0.000069	-0.001758	0.090100	-1.000000	0.000000	
82.019	230.469618	230.490931	31.114816	31.136130	199.354802	230.483827	-0.021314	31.129025	-0.000306	0.004829	0.009353	0.000245	0.000023	0.000134	0.000424	-0.010657	-1.000000	0.000000	
83.022	230.469861	230.481487	31.149091	31.160717	199.320770	230.477612	-0.011626	31.156841	-0.000229	0.004694	0.009159	0.000397	0.000010	0.000203	0.000424	-0.005813	-1.000000	0.000000	
84.007	230.576712	230.497269	31.251336	31.171892	199.325376	230.523750	0.079443	31.198373	-0.000764	0.005446	0.010127	-0.000117	0.000149	0.000016	-0.000212	0.039722	-1.000000	0.000000	
85.007	230.715628	230.550927	31.285184	31.120484	199.430444	230.605828	0.164700	31.175384	-0.001375	0.005816	0.010256	-0.000490	0.000227	-0.000132	-0.000637	0.082350	-1.000000	0.000000	
86.008	230.693032	230.522520	31.322287	31.151776	199.370744	230.579357	0.170512	31.208613	-0.000382	0.005287	0.010192	-0.000513	0.000136	-0.000189	-0.000879	0.085256	-1.000000	0.000000	
87.008	230.635158	230.538277	31.306771	31.209890	199.328387	230.570571	0.096881	31.242184	-0.000535	0.005073	0.009611	0.000257	0.000013	0.000135	0.001031	0.048441	-1.000000	0.000000	
88.008	230.537224	230.543037	31.188431	31.194244	199.348793	230.541099	-0.005813	31.192306	0.000306	0.004524	0.009353	0.000233	0.000040	0.000137	-0.000515	-0.002906	-1.000000	0.000000	
89.009	230.675436	230.557240	31.305735	31.187538	199.369702	230.596639	0.118196	31.226937	-0.001070	0.005598	0.010127	-0.000420	0.000179	-0.000121	-0.000212	0.059098	-1.000000	0.000000	
90.009	230.792759	230.595117	31.405297	31.207655	199.387462	230.660998	0.197642	31.273536	-0.001604	0.006285	0.010966	-0.000665	0.000232	-0.000217	-0.000243	0.098821	-1.000000	0.000000	
91.009	230.815073	230.607742	31.444042	31.236712	199.371031	230.676853	0.207330	31.305822	-0.000611	0.006175	0.011740	-0.000467	0.000169	-0.000149	-0.001091	0.103665	-1.000000	0.000000	
92.019	230.589461	230.560397	31.243425	31.214360	199.346036	230.570085	0.029065	31.224049	-0.000840	0.005387	0.009934	0.000257	-0.000015	0.000121	-0.000303	0.014532	-1.000000	0.000000	
93.019	230.590539	230.555662	31.271589	31.236712	199.318950	230.567288	0.034877	31.248338	-0.000153	0.005333	0.010514	0.000303	-0.000058	0.000123	0.000455	0.017439	-1.000000	0.000000	
94.020	230.712455	230.590382	31.356550	31.234477	199.355906	230.631073	0.122073	31.275168	-0.001757	0.006232	0.010708	-0.000700	0.000151	-0.000274	0.000182	0.061037	-1.000000	0.000000	
95.011	230.891646	230.620368	31.490109	31.218831	199.401537	230.710794	0.271278	31.309257	-0.002598	0.007072	0.011546	-0.000956	0.000229	-0.000364	-0.000697	0.135639	-1.000000	0.000000	
96.011	230.734909	230.610899	31.398720	31.274710	199.336189	230.652236	0.124010	31.316046	-0.001681	0.006130	0.010579	-0.000432	0.000113	-0.000159	0.000091	0.062005	-1.000000	0.000000	
97.011	230.583632	230.603008	31.268744	31.288121	199.314887	230.596549	-0.019376	31.281662	0.000535	0.004893	0.010321	0.000257	0.000055	0.000156	-0.000273	-0.009688	-1.000000	0.000000	
98.021	230.592039	230.574600	31.312265	31.294826	199.279774	230.580413	0.017439	31.300639	0.000076	0.005058	0.010192	0.000280	0.000045	0.000163	0.001000	0.008719	-1.000000	0.000000	
99.021	230.793181	230.618790	31.455806	31.281415	199.337375	230.676920	0.174391	31.339546	-0.001452	0.006563	0.011675	-0.000525	0.000184	-0.000171	0.000576	0.087196	-1.000000	0.000000	
100.021	230.801511	230.607742	31.434950	31.241182	199.366560	230.672332	0.193768	31.305772	-0.001528	0.006602	0.011675	-0.000863	0.000247	-0.000308	0.000394	0.096884	-1.000000	0.000000	
101.022	230.707406	230.655088	31.335968	31.283650	199.371438	230.672528	0.052318	31.301089	-0.002063	0.006772	0.011482	-0.000338	0.000043	-0.000148	0.000728	0.026159	-1.000000	0.000000	
102.019	230.579958	230.636150	31.267691	31.323883	199.312267	230.617419	-0.056192	31.305153	-0.000076	0.005618	0.011159	0.000280	-0.000060	0.000110	0.001091	-0.028096	-1.000000	0.000000	
103.021	230.568192	230.628259	31.279462	31.339529	199.288730	230.608237	-0.060067	31.319507	-0.000840	0.006032	0.011224	0.000233	-0.000013	0.000110	0.001152	-0.030034	-1.000000	0.000000	
104.008	230.787491	230.669292	31.421965	31.303767	199.365525	230.708692	0.118198	31.343166	-0.001681	0.006549	0.011417	-0.000315	0.000126	-0.000095	0.000697	0.059099	-1.000000	0.000000	
105.008	230.867997	230.707169	31.484711	31.323883	199.383286	230.760778	0.160828	31.377492	-0.002368	0.006764	0.011159	-0.000712	0.000219	-0.000246	0.000333	0.080414	-1.000000	0.000000	
106.008	230.720592	230.699278	31.363078	31.341764	199.357513	230.706382	0.021314	31.348869	-0.000306	0.005216	0.010127	-0.000000	0.000070	0.000035	0.000606	0.010657	-1.000000	0.000000	
107.009	230.573049	230.683496	31.273786	31.384232	199.299263	230.646680	-0.110446	31.347417	-0.000993	0.005979	0.010966	0.000478	0.000050	0.000264	0.000515	-0.055223	-1.000000	0.000000	
108.021	230.778283	230.718216	31.455476	31.395408	199.322808	230.738239	0.060067	31.415431	-0.000611	0.005982	0.011353	-0.000070	0.000088	0.000009	0.000455	0.030034	-1.000000	0.000000	
109.021	230.847322	230.721372	31.492301	31.366351	199.355021	230.763356	0.125950	31.408334	-0.002139	0.006810	0.011482	-0.000700	0.000227	-0.000237	0.000091	0.062975	-1.000000	0.000000	
110.011	230.879604	230.749780	31.511821	31.381997	199.367783	230.793054	0.129824	31.425272	-0.000840	0.006161	0.011482	-0.000898	0.000229	-0.000334	-0.000667	0.064912	-1.000000	0.000000	
111.011	230.751718	230.749780	31.426403	31.424465	199.325315	230.750426	0.001938	31.425111	-0.001222	0.006320	0.011417	0.000058	0.000040	0.000049	-0.000061	0.000969	-1.000000	0.000000	
112.021	230.601239	230.721372	31.326683	31.446817	199.274556	230.681328	-0.120134	31.406772	-0.000153	0.005495	0.010837	0.000292	-0.000015	0.000138	0.001152	-0.060067	-1.000000	0.000000	
113.008	230.675509	230.735576	31.342047	31.402114	199.333463	230.715554	-0.060067	31.382091	-0.000306	0.005732	0.011159	0.000012	0.000040	0.000026	0.000515	-0.030034	-1.000000	0.000000	
114.008	230.870336	230.773453	31.490056	31.393173	199.380280	230.805747	0.096883	31.425467	-0.000229	0.006114	0.011998	-0.000793	0.000232	-0.000281	0.000121	0.048442	-1.000000	0.000000	
115.008	230.901121	230.782922	31.542665	31.424465	199.358457	230.822322	0.118199	31.463865	-0.001222	0.006933	0.012643	-0.000758	0.000212	-0.000273	-0.000061	0.059100	-1.000000	0.000000	
116.009	230.768280	230.787657	31.447556	31.466933	199.320723	230.781198	-0.019377	31.460474	-0.000917	0.006328	0.011740	-0.000257	-0.000015	-0.000136	0.000182	-0.009688	-1.000000	0.000000	
117.009	230.662789	230.782922	31.366916	31.487050	199.295872	230.742878	-0.120134	31.447005	0.000688	0.005462	0.011611	0.000315	-0.000068	0.000124	0.000243	-0.060067	-1.000000	0.000000	
118.022	230.860052	230.827112	31.528931	31.495990	199.331121	230.838092	0.032941	31.506970	-0.000840	0.006484	0.012127	-0.000000	0.000050	0.000025	-0.000243	0.016470	-1.000000	0.000000	
119.010	230.918044	230.819221	31.556816	31.457993	199.361228	230.852162	0.098823	31.490934	-0.001299	0.007358	0.013417	-0.000385	0.000204	-0.000090	-0.000152	0.049412	-1.000000	0.000000	
120.010	230.903260	230.816064	31.560835	31.473639	199.342425	230.845130	0.087196	31.502704	-0.001604	0.006962	0.012320	-0.000548	0.000202	-0.000173	0.000273	0.043598	-1.000000	0.000000	
121.011	230.821518	230.817642	31.546804	31.542929	199.274714	230.818934	0.003875	31.544220	-0.000229	0.006210	0.012191	0.000070	0.000010	0.000040	0.000212	0.001938	-1.000000	0.000000	
122.021	230.659193	230.798704	31.412358	31.551869	199.246835	230.752200	-0.139512	31.505365	-0.000000	0.006031	0.012062	0.000268	0.000008	0.000138	0.000788	-0.069756	-1.000000	0.000000	
123.021	230.679285	230.795548	31.415490	31.531753	199.263795	230.756793	-0.116262	31.492999	-0.001604	0.007253	0.012901	-0.000222	0.000106	-0.000058	0.000273	-0.058131	-1.000000	0.000000	
124.022	230.942934	230.846050	31.588404	31.491520	199.354530	230.878345	0.096884	31.523815	-0.001299	0.006777	0.012256	-0.000560	0.000257	-0.000151	-0.000000	0.048442	-1.000000	0.000000	
125.012	230.966468	230.861832	31.634153	31.529518	199.332314	230.896710	0.104636	31.564396	-0.001299	0.007068	0.012836	-0.000816	0.000146	-0.000335	0.000485	0.052318	-1.000000	0.000000	
126.012	230.875036	230.863410	31.545614	31.533988	199.329422	230.867285	0.011626	31.537863	-0.001299	0.006777	0.012256	0.000175	0.000015	0.000095	0.000091	0.005813	-1.000000	0.000000	
127.013	230.737242	230.872879	31.456464	31.592102	199.280777	230.827667	-0.135638	31.546889	-0.000381	0.006544	0.012707	0.000222	0.000020	0.000121	0.000303	-0.067819	-1.000000	0.000000	
128.022	230.913053	230.909178	31.555745	31.551869	199.357308	230.910469	0.003875	31.553161	-0.001299	0.007132	0.012965	-0.000315	0.000116	-0.000100	-0.000212	0.001938	-1.000000	0.000000	
129.007	231.008422	230.932851	31.643087	31.567515	199.365335	230.958041	0.075572	31.592706	-0.002445	0.007866	0.013288	-0.000630	0.000222	-0.000204	-0.000909	0.037786	-1.000000	0.000000	
130.007	231.025360	230.926538	31.677513	31.578691	199.347847	230.959478	0.098822	31.611632	-0.001452	0.006821	0.012191	-0.000653	0.000192	-0.000231	-0.001000	0.049411	-1.000000	0.000000	
131.007	230.941820	230.936007	31.586739	31.580926	199.355081	230.937945	0.005813	31.582864	-0.000611	0.006240	0.011869	0.000152	0.000038	0.000095	-0.000515	0.002907	-1.000000	0.000000	
132.021	230.921584	230.931272	31.600295	31.609983	199.321289	230.928043	-0.009688	31.606754	0.000382	0.006034	0.012449	-0.000023	-0.000003	-0.000013	-0.000879	-0.004844	-1.000000	0.000000	
133.015	230.948931	230.921803	31.637111	31.609983	199.311820	230.930846	0.027128	31.619026	-0.001222	0.007223	0.013223	-0.000350	0.000126	-0.000112	-0.000909	0.013564	-1.000000	0.000000	
134.008	230.815009	230.931272	31.473621	31.589884	199.341388	230.892518	-0.116263	31.551130	-0.001528	0.007634	0.013740	-0.000642	0.000202	-0.000220	0.000121	-0.058132	-1.000000	0.000000	
135.008	230.864531	230.926538	31.541271	31.603278	199.323260	230.905869	-0.062007	31.582609	-0.001604	0.007640	0.013675	-0.000583	0.000212	-0.000186	-0.000243	-0.031004	-1.000000	0.000000	
136.009	230.603308	230.924960	31.265980	31.587632	199.337328	230.817742	-0.321652	31.480414	-0.000764	0.006058	0.011353	0.000630	-0.000033	0.000299	0.000637	-0.160826	-1.000000	0.000000	
137.009	230.714472	230.921803	31.427239	31.634570	199.287233	230.852693	-0.207331	31.565460	-0.000611	0.006305	0.011998	0.000175	0.000018	0.000096	0.000667	-0.103665	-1.000000	0.000000	
138.007	230.910957	230.943898	31.612823	31.645763	199.298135	230.932918	-0.032941	31.634783	-0.000229	0.006662	0.013094	-0.000303	0.000116	-0.000094	-0.000394	-0.016470	-1.000000	0.000000	
