Time(s)	s(a)_(kPa)	s(r)_(kPa)	s'(a)(kPa)	s'(r)(kPa)	Pore_(kPa)	p____(kPa)	q____(kPa)	p'___(kPa)	e(a)_(%)_	e(r)_(%)_	e(v)_(%)_	eLDT1(%)_	eLDT2(%)_	AvLDT(%)_	ClipGauge(%)	(s'a-s'r)/2	Nc	DA	
0.000	302.667898	302.209955	101.260636	100.802693	201.407263	302.362603	0.457943	100.955340	0.048145	0.503190	1.054525	-0.000467	0.000176	-0.000145	-0.000364	0.228972	-1.000000	0.000000	
1.012	302.808875	302.217846	101.387016	100.795987	201.421859	302.414856	0.591029	100.992997	0.048374	0.503858	1.056090	-0.000618	0.000232	-0.000193	-0.001091	0.295514	-1.000000	0.000000	
2.016	302.731602	302.197330	101.332495	100.798222	201.399107	302.375420	0.534272	100.976313	0.048909	0.503688	1.056285	-0.000385	0.000136	-0.000124	0.000424	0.267136	-1.000000	0.000000	
3.017	302.557919	302.162609	101.251646	100.856336	201.306273	302.294379	0.395309	100.988106	0.050515	0.502038	1.054590	0.000152	-0.000035	0.000058	0.001061	0.197655	-1.000000	0.000000	
4.027	302.547699	302.205221	101.203285	100.860807	201.344414	302.319380	0.342478	100.974966	0.050132	0.503076	1.056285	0.000455	-0.000045	0.000205	-0.000424	0.171239	-1.000000	0.000000	
5.028	302.598461	302.189439	101.238537	100.829515	201.359924	302.325780	0.409023	100.965855	0.049292	0.503823	1.056937	-0.000397	0.000108	-0.000144	0.001031	0.204511	-1.000000	0.000000	
6.033	302.793046	302.243097	101.401815	100.851866	201.391231	302.426413	0.549949	101.035182	0.048298	0.505493	1.059284	-0.000677	0.000181	-0.000248	0.000515	0.274974	-1.000000	0.000000	
7.034	302.732681	302.233628	101.321862	100.822809	201.410819	302.399979	0.499053	100.989160	0.049062	0.504426	1.057915	-0.000688	0.000111	-0.000289	0.000758	0.249527	-1.000000	0.000000	
8.034	302.493416	302.219424	101.130328	100.856336	201.363088	302.310755	0.273992	100.947667	0.049215	0.504774	1.058762	0.000210	0.000008	0.000109	0.000728	0.136996	-1.000000	0.000000	
9.034	302.477134	302.189439	101.155208	100.867512	201.321926	302.285337	0.287696	100.963411	0.048909	0.505513	1.059936	0.000257	-0.000065	0.000096	0.000667	0.143848	-1.000000	0.000000	
10.035	302.664322	302.249410	101.273483	100.858572	201.390838	302.387714	0.414912	100.996875	0.049139	0.505953	1.061044	-0.000560	0.000048	-0.000256	0.000061	0.207456	-1.000000	0.000000	
11.035	302.780871	302.285708	101.353734	100.858572	201.427137	302.450763	0.495163	101.023626	0.048757	0.506828	1.062413	-0.000455	0.000227	-0.000114	-0.000212	0.247581	-1.000000	0.000000	
12.051	302.641784	302.269927	101.210312	100.838455	201.431471	302.393879	0.371857	100.962407	0.049521	0.506250	1.062022	-0.000047	0.000081	0.000017	-0.000788	0.185929	-1.000000	0.000000	
13.051	302.606743	302.244675	101.128998	100.766930	201.477745	302.365365	0.362068	100.887619	0.049980	0.505793	1.061565	0.000338	-0.000020	0.000159	-0.000273	0.181034	-1.000000	0.000000	
14.052	302.737051	302.239941	101.163458	100.666348	201.573593	302.405644	0.497110	100.832051	0.049980	0.505858	1.061696	0.000210	-0.000063	0.000074	0.000182	0.248555	-1.000000	0.000000	
15.049	302.869072	302.252566	101.168861	100.552355	201.700211	302.458068	0.616506	100.757857	0.049750	0.506755	1.063260	-0.000268	0.000149	-0.000060	-0.001607	0.308253	-1.000000	0.000000	
16.049	303.006884	302.306225	101.147961	100.447303	201.858922	302.539778	0.700659	100.680855	0.049980	0.506380	1.062739	-0.000828	0.000186	-0.000321	-0.001122	0.350329	-1.000000	0.000000	
17.049	302.968696	302.277817	100.997244	100.306365	201.971452	302.508110	0.690879	100.536658	0.048604	0.506807	1.062217	-0.000093	0.000030	-0.000032	-0.000212	0.345439	-1.000000	0.000000	
18.050	302.878966	302.268348	100.865575	100.254957	202.013392	302.471888	0.610618	100.458496	0.050362	0.505406	1.061174	0.000630	-0.000043	0.000294	0.000273	0.305309	-1.000000	0.000000	
19.052	302.953158	302.244675	100.849446	100.140964	202.103712	302.480836	0.708482	100.377124	0.049062	0.506023	1.061109	-0.000035	-0.000030	-0.000033	0.000212	0.354241	-1.000000	0.000000	
20.053	303.217876	302.258879	100.977027	100.018030	202.240849	302.578545	0.958997	100.337696	0.049674	0.506109	1.061891	-0.000513	0.000131	-0.000191	0.000424	0.479498	-1.000000	0.000000	
21.052	303.353258	302.298334	100.990253	99.935329	202.363005	302.649975	1.054924	100.286970	0.047381	0.507386	1.062152	-0.000572	0.000171	-0.000200	0.000455	0.527462	-1.000000	0.000000	
22.050	303.158526	302.277817	100.710985	99.830277	202.447541	302.571387	0.880708	100.123846	0.049903	0.505929	1.061761	-0.000163	0.000091	-0.000036	0.000364	0.440354	-1.000000	0.000000	
23.051	303.089960	302.269927	100.581020	99.760987	202.508940	302.543271	0.820033	100.034331	0.049674	0.505685	1.061044	0.000327	-0.000073	0.000127	0.000637	0.410017	-1.000000	0.000000	
24.054	303.085865	302.246254	100.473194	99.633583	202.612671	302.526124	0.839611	99.913453	0.049368	0.506099	1.061565	0.000035	0.000030	0.000033	-0.000091	0.419806	-1.000000	0.000000	
25.054	303.360443	302.317272	100.547114	99.503944	202.813329	302.664996	1.043171	99.851667	0.047992	0.506917	1.061826	-0.000397	0.000123	-0.000137	-0.000515	0.521585	-1.000000	0.000000	
26.054	303.418697	302.310960	100.484277	99.376540	202.934420	302.680205	1.107737	99.745785	0.048909	0.506002	1.060913	-0.000712	0.000212	-0.000250	-0.001152	0.553868	-1.000000	0.000000	
27.052	302.707556	302.322007	99.750914	99.365364	202.956643	302.450523	0.385550	99.493881	0.049827	0.505283	1.060392	0.000327	0.000025	0.000176	-0.000424	0.192775	-1.000000	0.000000	
28.053	302.600041	302.337789	99.547151	99.284898	203.052891	302.425206	0.262252	99.372316	0.049827	0.505380	1.060588	0.000478	-0.000078	0.000200	-0.000485	0.131126	-1.000000	0.000000	
29.055	302.688624	302.303069	99.554225	99.168670	203.134398	302.431587	0.385555	99.297188	0.049139	0.505985	1.061109	0.000012	0.000040	0.000026	-0.001000	0.192777	-1.000000	0.000000	
30.055	302.920576	302.331476	99.616955	99.027855	203.303621	302.527843	0.589100	99.224222	0.048986	0.506290	1.061565	-0.000770	0.000209	-0.000280	-0.001576	0.294550	-1.000000	0.000000	
31.055	302.971965	302.345680	99.553558	98.927273	203.418407	302.554442	0.626285	99.136035	0.048833	0.506236	1.061305	-0.000653	0.000118	-0.000267	-0.001122	0.313143	-1.000000	0.000000	
32.054	302.932819	302.345680	99.454063	98.866924	203.478756	302.541393	0.587139	99.062637	0.049292	0.505974	1.061239	0.000152	0.000033	0.000092	-0.000333	0.293570	-1.000000	0.000000	
33.057	302.818545	302.299912	99.293915	98.775282	203.524630	302.472790	0.518633	98.948160	0.050132	0.505293	1.060718	0.000665	-0.000023	0.000321	0.001122	0.259316	-1.000000	0.000000	
34.057	302.971203	302.299912	99.334815	98.663525	203.636388	302.523676	0.671290	98.887288	0.049597	0.505560	1.060718	-0.000093	0.000040	-0.000027	0.000212	0.335645	-1.000000	0.000000	
35.057	303.160101	302.328320	99.367902	98.536121	203.792199	302.605580	0.831782	98.813381	0.049903	0.506027	1.061956	-0.000816	0.000212	-0.000302	-0.000030	0.415891	-1.000000	0.000000	
36.057	303.186303	302.325163	99.283267	98.422128	203.903036	302.612210	0.861140	98.709174	0.049368	0.506099	1.061565	-0.000432	0.000136	-0.000148	0.000121	0.430570	-1.000000	0.000000	
37.058	302.278067	302.309381	98.388578	98.419892	203.889489	302.298943	-0.031315	98.409454	0.048374	0.506791	1.061956	0.000257	0.000028	0.000142	-0.000273	-0.015657	-1.000000	0.000000	
38.058	302.330910	302.309381	98.327427	98.305899	204.003482	302.316557	0.021528	98.313075	0.050056	0.505233	1.060522	0.000397	-0.000040	0.000178	-0.000030	0.010764	-1.000000	0.000000	
39.058	302.510396	302.336211	98.408560	98.234374	204.101836	302.394273	0.174186	98.292436	0.049597	0.506245	1.062087	0.000035	0.000053	0.000044	-0.000273	0.087093	-1.000000	0.000000	
40.059	302.674102	302.347258	98.422638	98.095795	204.251464	302.456206	0.326844	98.204742	0.049139	0.506376	1.061891	-0.000642	0.000265	-0.000188	-0.001031	0.163422	-1.000000	0.000000	
41.059	302.760971	302.393026	98.387745	98.019799	204.373227	302.515674	0.367945	98.142448	0.048604	0.506611	1.061826	-0.000560	0.000139	-0.000211	-0.000788	0.183973	-1.000000	0.000000	
42.059	302.629655	302.320429	98.228443	97.919217	204.401212	302.423504	0.309226	98.022292	0.048909	0.505872	1.060653	0.000198	-0.000003	0.000098	-0.000728	0.154613	-1.000000	0.000000	
43.059	302.638804	302.339367	98.122542	97.823105	204.516262	302.439179	0.299437	97.922918	0.050285	0.505281	1.060848	0.000455	-0.000086	0.000185	-0.000485	0.149718	-1.000000	0.000000	
44.059	302.808063	302.359884	98.161762	97.713583	204.646301	302.509277	0.448179	97.862976	0.049521	0.505533	1.060588	-0.000023	0.000123	0.000050	-0.001000	0.224090	-1.000000	0.000000	
45.051	302.969135	302.333054	98.242376	97.606295	204.726759	302.545081	0.636081	97.818322	0.047839	0.507026	1.061891	-0.000816	0.000181	-0.000318	-0.000121	0.318041	-1.000000	0.000000	
46.051	302.793354	302.380400	97.945489	97.532535	204.847865	302.518052	0.412954	97.670186	0.049139	0.505920	1.060979	-0.000257	0.000123	-0.000067	-0.000000	0.206477	-1.000000	0.000000	
47.059	303.009707	302.367775	98.085061	97.443128	204.924646	302.581752	0.641933	97.657106	0.049368	0.505479	1.060327	0.000280	-0.000043	0.000119	-0.000637	0.320966	-1.000000	0.000000	
48.061	302.867537	302.356727	97.891354	97.380544	204.976183	302.526997	0.510810	97.550814	0.049674	0.505815	1.061305	0.000467	-0.000073	0.000197	-0.000212	0.255405	-1.000000	0.000000	
49.061	303.118822	302.353571	98.013921	97.248670	205.104901	302.608655	0.765251	97.503754	0.048298	0.506829	1.061956	-0.000315	0.000136	-0.000089	-0.000667	0.382626	-1.000000	0.000000	
50.061	303.332150	302.402495	98.035275	97.105620	205.296875	302.712380	0.929655	97.415505	0.048451	0.506948	1.062348	-0.000513	0.000171	-0.000171	-0.000394	0.464828	-1.000000	0.000000	
51.062	303.295600	302.432481	97.881568	97.018449	205.414032	302.720187	0.863119	97.306155	0.048069	0.507368	1.062804	-0.000268	0.000073	-0.000098	-0.000333	0.431559	-1.000000	0.000000	
52.062	302.442528	302.317272	97.099001	96.973745	205.343527	302.359024	0.125256	97.015497	0.049597	0.505625	1.060848	0.000140	-0.000083	0.000029	0.000394	0.062628	-1.000000	0.000000	
53.062	302.103312	302.336211	96.689438	96.922337	205.413874	302.258578	-0.232898	96.844704	0.048298	0.505917	1.060131	0.000327	-0.000073	0.000127	0.000606	-0.116449	0.000000	0.000841	
54.063	307.373399	302.363040	101.546014	96.535654	205.827386	304.033160	5.010359	98.205774	0.048986	0.506388	1.061761	-0.000560	0.000149	-0.000206	0.000061	2.505180	0.000000	0.001376	
55.063	312.468579	302.367775	106.171546	96.070742	206.297033	305.734710	10.100805	99.437677	0.050668	0.505612	1.061891	-0.000653	0.000229	-0.000212	0.000152	5.050402	0.000000	0.003058	
56.063	316.252613	302.353571	109.518247	95.619205	206.734366	306.986585	13.899042	100.252219	0.053649	0.503502	1.060653	-0.000397	0.000070	-0.000163	0.000303	6.949521	0.000000	0.005733	
57.064	319.797947	302.347258	112.672036	95.221347	207.125911	308.164154	17.450689	101.038243	0.055942	0.502258	1.060457	0.000397	-0.000043	0.000177	0.000515	8.725345	0.000000	0.006574	
58.064	323.194816	302.355149	115.582690	94.743023	207.612126	309.301705	20.839667	101.689579	0.059382	0.500863	1.061109	0.000338	-0.000045	0.000147	0.000515	10.419833	0.000000	0.009784	
59.064	326.643103	302.367775	118.515441	94.240113	208.127662	310.459551	24.275328	102.331889	0.062746	0.499279	1.061305	-0.000560	0.000131	-0.000214	0.000333	12.137664	0.000000	0.013530	
60.064	329.259166	302.399338	120.608205	93.748378	208.650960	311.352614	26.859827	102.701654	0.065039	0.498198	1.061435	-0.000956	0.000179	-0.000389	-0.000273	13.429914	0.000000	0.018041	
61.065	332.066515	302.361462	123.019811	93.314757	209.046704	312.263146	29.705053	103.216442	0.070468	0.494897	1.060262	0.000222	0.000030	0.000126	0.000061	14.852527	0.000000	0.021864	
62.065	334.823027	302.359884	125.350985	92.887842	209.472041	313.180931	32.463143	103.708890	0.073832	0.493476	1.060783	0.000770	-0.000053	0.000359	0.000061	16.231571	0.000000	0.026604	
63.065	337.485166	302.381978	127.517177	92.413989	209.967989	314.083041	35.103188	104.115052	0.077655	0.491369	1.060392	-0.000035	0.000073	0.000019	-0.000515	17.551594	0.000000	0.027980	
64.066	340.060089	302.394604	129.627972	91.962487	210.432117	314.949766	37.665485	104.517649	0.080484	0.490312	1.061109	-0.000747	0.000154	-0.000296	-0.000667	18.832743	0.000000	0.032339	
65.066	342.692741	302.424590	131.781371	91.513220	210.911369	315.847307	40.268151	104.935937	0.084002	0.488423	1.060848	-0.000747	0.000219	-0.000264	-0.001425	20.134075	0.000000	0.037003	
66.066	341.143535	302.378822	130.079005	91.314291	211.064531	315.300393	38.764713	104.235862	0.090884	0.484754	1.060392	0.000455	0.000018	0.000236	-0.000546	19.382357	0.500000	0.037309	
67.067	335.065115	302.393026	124.230013	91.557924	210.835102	313.283722	32.672090	102.448620	0.091954	0.483860	1.059675	0.000362	-0.000013	0.000175	-0.000455	16.336045	0.500000	0.037309	
68.067	329.539319	302.400917	118.962310	91.823907	210.577009	311.447051	27.138403	100.870042	0.089660	0.485073	1.059805	-0.000362	0.000005	-0.000178	-0.000909	13.569201	0.500000	0.037309	
69.068	324.236726	302.441950	113.851140	92.056364	210.385586	309.706875	21.794777	99.321289	0.086449	0.487689	1.061826	-0.000653	0.000252	-0.000201	-0.001304	10.897388	0.500000	0.037309	
70.069	318.879998	302.451419	108.750926	92.322347	210.129071	307.927612	16.428579	97.798540	0.083390	0.488631	1.060653	-0.000642	0.000174	-0.000234	-0.000849	8.214289	0.500000	0.037309	
71.069	313.673605	302.421433	103.885206	92.633034	209.788399	306.172157	11.252171	96.383758	0.079567	0.490543	1.060653	0.000303	0.000015	0.000159	-0.000243	5.626086	0.500000	0.037309	
72.069	308.902405	302.410386	99.359746	92.867726	209.542660	304.574392	6.492020	95.031732	0.077272	0.491658	1.060588	0.000420	-0.000055	0.000182	0.000243	3.246010	0.500000	0.037309	
73.069	304.260789	302.388291	94.952564	93.080066	209.308225	303.012457	1.872498	93.704232	0.073755	0.493253	1.060262	-0.000455	0.000060	-0.000197	0.000091	0.936249	0.500000	0.037309	
74.070	299.705635	302.404073	90.591733	93.290171	209.113902	301.504594	-2.698438	92.390691	0.068174	0.496565	1.061305	-0.000385	0.000189	-0.000098	-0.000212	-1.349219	0.500000	0.037309	
75.070	295.485515	302.416699	86.564622	93.495805	208.920893	300.106304	-6.931183	91.185411	0.065345	0.498045	1.061435	-0.000467	0.000164	-0.000151	-0.000061	-3.465592	0.500000	0.037309	
76.070	291.488395	302.396182	82.809299	93.717086	208.679096	298.760253	-10.907787	90.081157	0.061828	0.499347	1.060522	0.000245	0.000023	0.000134	0.000728	-5.453893	0.500000	0.037309	
77.071	288.091645	302.377244	79.570066	93.855666	208.521578	297.615377	-14.285599	89.093799	0.059994	0.500004	1.060001	0.000152	-0.000063	0.000044	0.000546	-7.142800	0.500000	0.037309	
78.071	285.127276	302.426168	76.643945	93.942837	208.483331	296.659871	-17.298891	88.176540	0.052349	0.504706	1.061761	-0.000222	0.000161	-0.000030	0.000243	-8.649446	0.500000	0.037309	
79.071	282.391170	302.416699	73.915073	93.940602	208.476097	295.741522	-20.025529	87.265425	0.050209	0.505613	1.061435	-0.000537	0.000214	-0.000161	-0.000243	-10.012764	0.500000	0.037309	
80.072	279.873930	302.430902	71.399276	93.956248	208.474655	294.911912	-22.556972	86.437257	0.047304	0.507456	1.062217	-0.000432	0.000121	-0.000155	-0.000424	-11.278486	0.500000	0.037309	
81.072	277.419712	302.437215	68.927569	93.945072	208.492143	294.098048	-25.017503	85.605904	0.044170	0.508143	1.060457	0.000198	0.000035	0.000117	-0.000485	-12.508751	0.500000	0.039602	
82.071	275.292899	302.413542	66.788666	93.909309	208.504233	293.373328	-27.120643	84.869095	0.040043	0.510044	1.060131	0.000327	-0.000086	0.000121	-0.000333	-13.560322	0.500000	0.044418	
83.072	273.560839	302.457732	64.864896	93.761789	208.695943	292.825434	-28.896893	84.129491	0.037215	0.511751	1.060718	-0.000303	0.000118	-0.000092	-0.001031	-14.448446	0.500000	0.048927	
84.072	272.093660	302.462466	63.252167	93.620974	208.841492	292.339531	-30.368807	83.498039	0.031254	0.514830	1.060913	-0.000816	0.000224	-0.000296	-0.000394	-15.184403	0.500000	0.052137	
85.072	270.505288	302.468779	61.577017	93.540508	208.928271	291.814282	-31.963491	82.886011	0.027585	0.516860	1.061305	-0.000140	0.000091	-0.000025	0.000121	-15.981746	0.500000	0.054735	
86.073	268.829571	302.378822	59.848208	93.397458	208.981364	291.195738	-33.549251	82.214375	0.025751	0.517060	1.059870	0.000373	-0.000108	0.000133	0.000667	-16.774625	0.500000	0.058480	
87.073	267.806945	302.391447	58.645319	93.229821	209.161626	290.863280	-34.584502	81.701654	0.021701	0.519378	1.060457	-0.000058	-0.000086	-0.000072	0.000819	-17.292251	0.500000	0.061766	
88.073	266.973886	302.429324	57.570984	93.026422	209.402902	290.610845	-35.455438	81.207943	0.017651	0.521827	1.061305	-0.000735	0.000131	-0.000302	0.000243	-17.727719	0.500000	0.065969	
89.074	266.130404	302.471935	56.490431	92.831963	209.639972	290.358091	-36.341532	80.718119	0.014442	0.523464	1.061370	-0.000700	0.000186	-0.000257	-0.000091	-18.170766	0.500000	0.069561	
90.074	265.019063	302.441950	55.232500	92.655386	209.786564	289.967654	-37.422886	80.181091	0.011232	0.524319	1.059870	-0.000117	0.000083	-0.000017	-0.000273	-18.711443	0.500000	0.072770	
91.074	264.200397	302.437215	54.250931	92.487749	209.949466	289.691609	-38.236818	79.742143	0.008711	0.526101	1.060913	0.000478	-0.000018	0.000230	-0.000303	-19.118409	0.500000	0.075291	
92.074	263.511456	302.445106	53.305996	92.239647	210.205459	289.467223	-38.933650	79.261763	0.004814	0.528376	1.061565	-0.000012	0.000010	-0.000001	-0.000758	-19.466825	0.500000	0.079265	
93.074	263.036772	302.465623	52.593986	92.022836	210.442786	289.322673	-39.428850	78.879886	0.000229	0.530635	1.061500	-0.000688	0.000184	-0.000252	-0.001243	-19.714425	0.500000	0.082550	
94.075	262.391782	302.501921	51.669065	91.779204	210.722717	289.131875	-40.110139	78.409158	-0.003744	0.532915	1.062087	-0.000537	0.000174	-0.000181	-0.001728	-20.055069	1.000000	0.086676	
95.075	265.119456	302.468779	53.998496	91.347819	211.120960	290.019005	-37.349323	78.898045	-0.005883	0.533300	1.060718	-0.000140	0.000018	-0.000061	-0.000606	-18.674661	1.000000	0.086676	
96.075	268.996800	302.452997	57.337198	90.793395	211.659602	291.300931	-33.456197	79.641329	-0.005654	0.533055	1.060457	0.000408	-0.000101	0.000154	0.000546	-16.728099	1.000000	0.086676	
97.075	273.275546	302.454575	61.118160	90.297190	212.157385	292.728232	-29.179030	80.570847	-0.003667	0.532356	1.061044	0.000198	-0.000053	0.000073	0.000212	-14.589515	1.000000	0.086676	
98.076	277.425713	302.452997	64.731233	89.758517	212.694480	294.110569	-25.027284	81.416089	-0.001375	0.531601	1.061826	-0.000408	0.000181	-0.000113	-0.000000	-12.513642	1.000000	0.086676	
99.076	281.714114	302.464044	68.483325	89.233255	213.230790	295.547401	-20.749930	82.316611	0.001681	0.529844	1.061370	-0.000688	0.000176	-0.000256	0.000061	-10.374965	1.000000	0.086676	
100.076	285.591692	302.441950	71.971729	88.821986	213.619964	296.825197	-16.850257	83.205233	0.006801	0.526568	1.059936	0.000350	-0.000028	0.000161	0.000879	-8.425129	1.000000	0.086676	
101.077	289.433226	302.467201	75.383448	88.417422	214.049779	298.122543	-13.033975	84.072764	0.008634	0.525781	1.060196	0.000513	-0.000030	0.000242	0.001152	-6.516987	1.000000	0.086676	
102.077	293.652369	302.445106	79.117305	87.910042	214.535065	299.514194	-8.792737	84.979129	0.013219	0.523815	1.060848	-0.000035	0.000111	0.000038	-0.000879	-4.396368	1.000000	0.086676	
103.077	297.585139	302.471935	82.558332	87.445129	215.026807	300.843003	-4.886797	85.816197	0.013907	0.523732	1.061370	-0.000513	0.000224	-0.000144	-0.000455	-2.443398	1.000000	0.086676	
104.078	301.125462	302.478248	85.672133	87.024919	215.453329	302.027319	-1.352786	86.573990	0.018033	0.521082	1.060196	-0.000292	0.000123	-0.000084	-0.000030	-0.676393	1.000000	0.086676	
105.078	304.692858	302.492452	88.814021	86.613615	215.878837	303.225920	2.200406	87.347084	0.022083	0.518829	1.059740	0.000198	-0.000038	0.000080	-0.000758	1.100203	1.000000	0.086676	
106.078	308.096086	302.464044	91.883544	86.251502	216.212542	304.341392	5.632042	88.128850	0.024987	0.517637	1.060262	0.000443	-0.000101	0.000171	-0.000091	2.816021	1.000000	0.086676	
107.079	311.639594	302.470357	94.980413	85.811176	216.659181	305.526769	9.169236	88.867588	0.028197	0.516391	1.060979	-0.000455	0.000108	-0.000173	-0.000909	4.584618	1.000000	0.086676	
108.079	315.240848	302.497187	98.125687	85.382026	217.115161	306.745074	12.743662	89.629913	0.029572	0.515997	1.061565	-0.000700	0.000169	-0.000266	-0.000637	6.371831	1.000000	0.086676	
109.079	318.555979	302.506656	101.064783	85.015460	217.491196	307.856430	16.049323	90.365234	0.033164	0.513940	1.061044	-0.000490	0.000146	-0.000172	-0.000819	8.024661	1.000000	0.086676	
110.079	322.004030	302.497187	104.133386	84.626543	217.870644	308.999468	19.506843	91.128824	0.039126	0.510503	1.060131	0.000327	-0.000053	0.000137	-0.000182	9.753422	1.000000	0.086676	
111.080	325.211141	302.490874	106.955657	84.235390	218.255484	310.064296	22.720267	91.808812	0.041419	0.509324	1.060066	0.000362	-0.000083	0.000139	0.000758	11.360134	1.000000	0.086676	
112.080	328.501236	302.520859	109.804498	83.824121	218.696738	311.180985	25.980377	92.484247	0.044400	0.507996	1.060392	-0.000350	0.000113	-0.000118	0.000485	12.990188	1.000000	0.086676	
113.080	331.634192	302.512968	112.547486	83.426263	219.086706	312.220043	29.121223	93.133337	0.047151	0.507077	1.061305	-0.000770	0.000181	-0.000294	0.000212	14.560612	1.000000	0.086676	
114.081	334.522633	302.484561	115.111180	83.073108	219.411453	313.163918	32.038072	93.752465	0.050897	0.504943	1.060783	-0.000548	0.000050	-0.000249	0.000455	16.019036	1.000000	0.086676	
115.081	336.990729	302.509812	117.220987	82.740070	219.769743	314.003451	34.480917	94.233709	0.055331	0.502596	1.060522	0.000093	-0.000020	0.000037	0.000728	17.240459	1.000000	0.086676	
116.081	339.497773	302.486139	119.445487	82.433853	220.052286	314.823350	37.011634	94.771064	0.059306	0.500380	1.060066	0.000140	-0.000028	0.000056	0.000515	18.505817	1.000000	0.086676	
117.082	342.220163	302.500343	121.784855	82.065034	220.435308	315.740283	39.719820	95.304975	0.061217	0.500076	1.061370	-0.000478	0.000194	-0.000142	0.000091	19.859910	1.000000	0.086676	
118.082	341.529615	302.549267	120.866535	81.886187	220.663080	315.542716	38.980348	94.879636	0.065957	0.497869	1.061696	-0.000408	0.000186	-0.000111	-0.000091	19.490174	1.500000	0.086676	
119.082	336.553562	302.514547	116.133107	82.094092	220.420455	313.860885	34.039016	93.440430	0.065804	0.497490	1.060783	-0.000467	0.000068	-0.000199	0.000091	17.019508	1.500000	0.086676	
120.083	331.361700	302.514547	111.220657	82.373504	220.141043	312.130264	28.847153	91.989221	0.066492	0.496787	1.060066	0.000117	-0.000075	0.000021	0.000091	14.423577	1.500000	0.086676	
121.083	326.012131	302.490874	106.207683	82.686426	219.804448	310.331293	23.521257	90.526845	0.064581	0.497840	1.060262	0.000163	-0.000008	0.000078	-0.000030	11.760628	1.500000	0.086676	
122.083	321.131097	302.530329	101.544237	82.943469	219.586860	308.730585	18.600769	89.143725	0.060682	0.500409	1.061500	-0.000362	0.000144	-0.000109	0.000182	9.300384	1.500000	0.086676	
123.084	316.132224	302.560314	96.794774	83.222864	219.337451	307.084284	13.571910	87.746834	0.056171	0.502371	1.060913	-0.000373	0.000202	-0.000086	-0.000637	6.785955	1.500000	0.086676	
124.085	311.137925	302.536641	92.083426	83.482142	219.054499	305.403736	8.601284	86.349236	0.053267	0.503465	1.060196	0.000187	0.000063	0.000125	-0.000667	4.300642	1.500000	0.086676	
125.085	306.565920	302.538220	87.822765	83.795064	218.743156	303.880787	4.027701	85.137631	0.051585	0.504273	1.060131	0.000467	-0.000005	0.000231	-0.000182	2.013850	1.500000	0.086676	
126.085	301.870265	302.516125	83.448715	84.094575	218.421550	302.300838	-0.645860	83.879288	0.046846	0.506512	1.059870	0.000338	0.000018	0.000178	-0.000667	-0.322930	1.500000	0.086676	
127.086	297.922038	302.574518	79.687963	84.340442	218.234076	301.023691	-4.652480	82.789616	0.042412	0.509381	1.061174	-0.000478	0.000161	-0.000159	-0.001122	-2.326240	1.500000	0.086676	
128.086	293.958191	302.558736	75.976824	84.577369	217.981367	299.691888	-8.600545	81.710521	0.039814	0.510550	1.060913	-0.000735	0.000174	-0.000281	-0.001273	-4.300273	1.500000	0.086676	
129.086	289.977647	302.595035	72.228200	84.845588	217.749447	298.389239	-12.617388	80.639792	0.035610	0.512065	1.059740	-0.000000	0.000083	0.000042	-0.000879	-6.308694	1.500000	0.086676	
130.087	286.219900	302.599769	68.724997	85.104866	217.494903	297.139813	-16.379869	79.644910	0.033394	0.513141	1.059675	0.000443	-0.000025	0.000209	-0.000606	-8.189934	1.500000	0.086676	
131.087	282.980014	302.629755	65.734520	85.384261	217.245494	296.079841	-19.649741	78.834348	0.029419	0.515519	1.060457	0.000198	0.000015	0.000107	-0.001031	-9.824870	1.500000	0.086676	
132.087	280.041329	302.675522	62.890883	85.525076	217.150447	295.130791	-22.634193	77.980345	0.024834	0.518072	1.060979	-0.000723	0.000194	-0.000265	-0.000061	-11.317097	1.500000	0.086676	
133.088	277.140843	302.694461	60.224031	85.777649	216.916812	294.176588	-25.553618	77.259776	0.022542	0.519316	1.061174	-0.000607	0.000136	-0.000235	-0.000182	-12.776809	1.500000	0.086676	
134.088	274.270447	302.718134	57.537832	85.985518	216.732615	293.235572	-28.447686	76.502956	0.019791	0.520366	1.060522	-0.000070	-0.000023	-0.000046	0.000394	-14.223843	1.500000	0.086676	
135.088	271.836266	302.729181	55.271416	86.164331	216.564850	292.431543	-30.892915	75.866693	0.018033	0.520365	1.058762	0.000502	-0.000111	0.000196	0.000970	-15.446458	1.500000	0.086676	
136.089	269.857623	302.798622	53.370853	86.311851	216.486770	291.818289	-32.940998	75.331519	0.012378	0.523844	1.060066	-0.000082	0.000015	-0.000033	0.000485	-16.470499	1.500000	0.086676	
137.089	268.031292	302.847546	51.571593	86.387847	216.459699	291.242128	-34.816254	74.782429	0.008176	0.526075	1.060327	-0.000712	0.000245	-0.000234	0.000273	-17.408127	1.500000	0.086676	
138.089	266.421103	302.872797	50.059087	86.510780	216.362016	290.722232	-36.451694	74.360216	0.005807	0.526869	1.059545	-0.000373	0.000151	-0.000111	0.000061	-18.225847	1.500000	0.086676	
139.089	264.930916	302.828607	48.626500	86.524191	216.304416	290.196043	-37.897692	73.891628	0.002750	0.528169	1.059088	0.000397	-0.000023	0.000187	0.000394	-18.948846	1.500000	0.086676	
